model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,14,423,1.0,1.0,1.0,1.0,15.502646
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,14,825,1.0,1.0,1.0,1.0,32.71421
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,14,6948,1.0,1.0,1.0,1.0,24.958406
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,15,1821,1.0,1.0,1.0,1.0,7.1026483
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,16,1024,1.0,1.0,1.0,1.0,31.774115
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,17,3655,1.0,1.0,1.0,1.0,30.503826
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,17,6510,1.0,1.0,1.0,1.0,31.706322
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,17,7449,1.0,1.0,1.0,1.0,29.98703
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,18,1911,1.0,1.0,1.0,1.0,21.196316
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,18,3734,1.0,1.0,1.0,1.0,20.853615
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,18,4737,1.0,1.0,1.0,1.0,20.9953
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,2043,1.0,1.0,1.0,1.0,28.20158
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,2809,1.0,1.0,1.0,1.0,20.153355
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,3384,1.0,1.0,1.0,1.0,29.326765
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,3472,1.0,1.0,1.0,1.0,23.477375
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,4199,1.0,1.0,1.0,1.0,25.142223
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,6851,1.0,1.0,1.0,1.0,15.054921
pythia-1.4b,natural_lang_id.pyth.512.-1,nl,19,7564,1.0,1.0,1.0,1.0,17.435328
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,2887,1.0,1.0,1.0,1.0,20.97431
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,2459,1.0,1.0,1.0,1.0,22.325872
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,2231,1.0,1.0,1.0,1.0,13.378603
pythia-1.4b,natural_lang_id.pyth.512.-1,it,4,5435,1.0,1.0,1.0,1.0,31.201202
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,1119,1.0,1.0,1.0,1.0,37.374737
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,1471,1.0,1.0,1.0,1.0,37.825058
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,1611,1.0,1.0,1.0,1.0,37.94045
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,1668,1.0,1.0,1.0,1.0,33.549015
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,2276,1.0,1.0,1.0,1.0,48.73681
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,2451,1.0,1.0,1.0,1.0,40.135193
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,7343,1.0,1.0,1.0,1.0,40.318142
pythia-1.4b,natural_lang_id.pyth.512.-1,it,3,2170,1.0,1.0,1.0,1.0,50.36547
pythia-1.4b,natural_lang_id.pyth.512.-1,it,4,603,1.0,1.0,1.0,1.0,33.908413
pythia-1.4b,natural_lang_id.pyth.512.-1,it,5,906,1.0,1.0,1.0,1.0,42.58468
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,5653,1.0,1.0,1.0,1.0,23.089605
pythia-1.4b,natural_lang_id.pyth.512.-1,it,5,6177,1.0,1.0,1.0,1.0,37.50235
pythia-1.4b,natural_lang_id.pyth.512.-1,it,12,2052,1.0,1.0,1.0,1.0,18.175373
pythia-1.4b,natural_lang_id.pyth.512.-1,it,14,4075,1.0,1.0,1.0,1.0,6.2282667
pythia-1.4b,natural_lang_id.pyth.512.-1,it,15,52,1.0,1.0,1.0,1.0,9.436896
pythia-1.4b,natural_lang_id.pyth.512.-1,it,15,4652,1.0,1.0,1.0,1.0,4.516589
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,2225,1.0,1.0,1.0,1.0,31.302254
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,2717,1.0,1.0,1.0,1.0,13.590252
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,3540,1.0,1.0,1.0,1.0,19.122982
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,4590,1.0,1.0,1.0,1.0,28.989132
pythia-1.4b,natural_lang_id.pyth.512.-1,it,2,570,1.0,1.0,1.0,1.0,38.436897
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,6892,1.0,1.0,1.0,1.0,51.577366
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,5739,1.0,1.0,1.0,1.0,36.03675
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,4604,1.0,1.0,1.0,1.0,49.688423
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,22,6707,1.0,1.0,1.0,1.0,21.593107
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,22,7235,1.0,1.0,1.0,1.0,22.430147
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,326,1.0,1.0,1.0,1.0,23.1855
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,1042,1.0,1.0,1.0,1.0,17.406443
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,1333,1.0,1.0,1.0,1.0,21.650766
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,1806,1.0,1.0,1.0,1.0,25.139301
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,1842,1.0,1.0,1.0,1.0,17.230288
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,1915,1.0,1.0,1.0,1.0,16.58964
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,2177,1.0,1.0,1.0,1.0,13.089162
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,2217,1.0,1.0,1.0,1.0,18.496857
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,5309,1.0,1.0,1.0,1.0,33.23247
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,5641,1.0,1.0,1.0,1.0,23.47598
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,6966,1.0,1.0,1.0,1.0,23.62784
pythia-1.4b,natural_lang_id.pyth.512.-1,fr,23,8146,1.0,1.0,1.0,1.0,20.971216
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,13,1.0,1.0,1.0,1.0,40.26026
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,450,1.0,1.0,1.0,1.0,36.552193
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,1778,1.0,1.0,1.0,1.0,24.451805
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,3759,1.0,1.0,1.0,1.0,50.034084
pythia-1.4b,natural_lang_id.pyth.512.-1,it,1,4347,1.0,1.0,1.0,1.0,18.051489
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,4841,1.0,1.0,1.0,1.0,36.318737
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,5723,1.0,1.0,1.0,1.0,10.493814
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,1248,1.0,1.0,1.0,1.0,21.38233
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,5310,1.0,1.0,1.0,1.0,24.764236
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,1571,1.0,1.0,1.0,1.0,27.419298
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,2106,1.0,1.0,1.0,1.0,27.875925
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,2534,1.0,1.0,1.0,1.0,23.22743
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,2902,1.0,1.0,1.0,1.0,22.720453
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,3082,1.0,1.0,1.0,1.0,15.539432
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,3748,1.0,1.0,1.0,1.0,20.484035
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,4090,1.0,1.0,1.0,1.0,30.192148
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,4958,1.0,1.0,1.0,1.0,19.440218
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,5228,1.0,1.0,1.0,1.0,28.108812
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,5391,1.0,1.0,1.0,1.0,26.758223
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,6075,1.0,1.0,1.0,1.0,32.965813
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,5849,1.0,1.0,1.0,1.0,11.977001
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,7162,1.0,1.0,1.0,1.0,25.936018
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,7245,1.0,1.0,1.0,1.0,19.495157
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,7857,1.0,1.0,1.0,1.0,19.487495
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,345,1.0,1.0,1.0,1.0,27.759626
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,578,1.0,1.0,1.0,1.0,18.039557
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,990,1.0,1.0,1.0,1.0,22.26308
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,1003,1.0,1.0,1.0,1.0,32.650307
pythia-1.4b,natural_lang_id.pyth.512.-1,it,21,1187,1.0,1.0,1.0,1.0,20.34475
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,1303,1.0,1.0,1.0,1.0,19.576553
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,1265,1.0,1.0,1.0,1.0,12.425737
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,978,1.0,1.0,1.0,1.0,19.96459
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,203,1.0,1.0,1.0,1.0,17.778223
pythia-1.4b,natural_lang_id.pyth.512.-1,it,16,7674,1.0,1.0,1.0,1.0,13.856656
pythia-1.4b,natural_lang_id.pyth.512.-1,it,17,5368,1.0,1.0,1.0,1.0,18.84789
pythia-1.4b,natural_lang_id.pyth.512.-1,it,17,6251,1.0,1.0,1.0,1.0,18.85402
pythia-1.4b,natural_lang_id.pyth.512.-1,it,17,8107,1.0,1.0,1.0,1.0,18.774431
pythia-1.4b,natural_lang_id.pyth.512.-1,it,18,443,1.0,1.0,1.0,1.0,25.289307
pythia-1.4b,natural_lang_id.pyth.512.-1,it,18,1803,1.0,1.0,1.0,1.0,27.14331
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,220,1.0,1.0,1.0,1.0,21.352848
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,1075,1.0,1.0,1.0,1.0,30.116041
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,2572,1.0,1.0,1.0,1.0,27.942371
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,3190,1.0,1.0,1.0,1.0,3.2183666
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,3460,1.0,1.0,1.0,1.0,24.91254
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,5604,1.0,1.0,1.0,1.0,12.092978
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,5662,1.0,1.0,1.0,1.0,20.355461
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,5720,1.0,1.0,1.0,1.0,27.307325
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,5900,1.0,1.0,1.0,1.0,36.237305
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,6183,1.0,1.0,1.0,1.0,27.981041
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,6722,1.0,1.0,1.0,1.0,26.341036
pythia-1.4b,natural_lang_id.pyth.512.-1,it,19,8166,1.0,1.0,1.0,1.0,32.15645
pythia-1.4b,natural_lang_id.pyth.512.-1,it,20,120,1.0,1.0,1.0,1.0,19.180841
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,14,8011,1.0,1.0,1.0,1.0,6.990528
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,19,5768,1.0,1.0,1.0,1.0,16.899097
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,19,7947,1.0,1.0,1.0,1.0,25.529766
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,22,7601,1.0,1.0,1.0,1.0,16.491415
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,23,1608,1.0,1.0,1.0,1.0,34.609436
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,23,1644,1.0,1.0,1.0,1.0,20.785343
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,23,3918,1.0,1.0,1.0,1.0,16.099504
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,23,6613,1.0,1.0,1.0,1.0,20.675844
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,23,6855,1.0,1.0,1.0,1.0,21.991314
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,22,3630,1.0,1.0,1.0,1.0,19.2732
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,22,4600,1.0,1.0,1.0,1.0,23.345222
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,22,3091,1.0,1.0,1.0,1.0,25.0192
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,20,1857,1.0,1.0,1.0,1.0,13.956486
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,14,4045,1.0,1.0,1.0,1.0,6.79291
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,2,6101,1.0,1.0,1.0,1.0,42.02741
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,3,2007,1.0,1.0,1.0,1.0,48.670208
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,3,7631,1.0,1.0,1.0,1.0,39.7878
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,3,8106,1.0,1.0,1.0,1.0,41.73499
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,4,6339,1.0,1.0,1.0,1.0,49.8089
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,7,3209,1.0,1.0,1.0,1.0,43.39455
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,7,7967,1.0,1.0,1.0,1.0,17.194212
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,11,4918,1.0,1.0,1.0,1.0,30.059654
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,14,2917,1.0,1.0,1.0,1.0,5.867456
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,14,7134,1.0,1.0,1.0,1.0,8.089578
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,16,7098,1.0,1.0,1.0,1.0,32.424305
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,15,1499,1.0,1.0,1.0,1.0,9.545997
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,15,2500,1.0,1.0,1.0,1.0,26.849922
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,15,2669,1.0,1.0,1.0,1.0,32.215286
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,15,4862,1.0,1.0,1.0,1.0,12.633873
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,15,7817,1.0,1.0,1.0,1.0,14.369694
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,15,7852,1.0,1.0,1.0,1.0,32.62412
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,16,1573,1.0,1.0,1.0,1.0,11.799533
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,16,1844,1.0,1.0,1.0,1.0,12.588029
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,16,2815,1.0,1.0,1.0,1.0,22.242655
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,2,790,1.0,1.0,1.0,1.0,43.234497
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,2,511,1.0,1.0,1.0,1.0,42.54973
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,5836,1.0,1.0,1.0,1.0,34.235294
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,5510,1.0,1.0,1.0,1.0,38.306816
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,20,3140,1.0,1.0,1.0,1.0,20.544762
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,21,3219,1.0,1.0,1.0,1.0,18.54136
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,21,4818,1.0,1.0,1.0,1.0,29.028975
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,22,2790,1.0,1.0,1.0,1.0,28.290308
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,22,4523,1.0,1.0,1.0,1.0,22.104198
pythia-1.4b,natural_lang_id.pyth.512.-1,pt,23,6961,1.0,1.0,1.0,1.0,17.882725
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,0,103,1.0,1.0,1.0,1.0,41.445137
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,135,1.0,1.0,1.0,1.0,31.207424
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,263,1.0,1.0,1.0,1.0,44.45537
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,333,1.0,1.0,1.0,1.0,37.90907
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,1201,1.0,1.0,1.0,1.0,39.7184
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,1425,1.0,1.0,1.0,1.0,33.161953
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,1896,1.0,1.0,1.0,1.0,26.985703
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,2187,1.0,1.0,1.0,1.0,38.934795
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,2744,1.0,1.0,1.0,1.0,37.289406
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,3187,1.0,1.0,1.0,1.0,31.13449
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,3451,1.0,1.0,1.0,1.0,26.800892
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,4350,1.0,1.0,1.0,1.0,36.66996
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,1,4731,1.0,1.0,1.0,1.0,27.385674
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,16,4839,1.0,1.0,1.0,1.0,24.68937
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,16,8095,1.0,1.0,1.0,1.0,43.502663
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,22,2139,1.0,1.0,1.0,1.0,20.99246
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,21,1203,1.0,1.0,1.0,1.0,23.137356
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,19,7151,1.0,1.0,1.0,1.0,19.149904
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,20,2219,1.0,1.0,1.0,1.0,22.882818
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,20,2585,1.0,1.0,1.0,1.0,22.10798
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,20,3060,1.0,1.0,1.0,1.0,24.278452
pythia-1.4b,natural_lang_id.pyth.512.-1,sv,20,3257,1.0,1.0,1.0,1.0,17.086515
