model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-410m,natural_lang_id.pyth.512.-1,de,20,2169,1.0,1.0,1.0,1.0,20.734442
pythia-410m,natural_lang_id.pyth.512.-1,de,20,2426,1.0,1.0,1.0,1.0,15.061093
pythia-410m,natural_lang_id.pyth.512.-1,de,20,3365,1.0,1.0,1.0,1.0,48.949406
pythia-410m,natural_lang_id.pyth.512.-1,de,20,3821,1.0,1.0,1.0,1.0,16.458721
pythia-410m,natural_lang_id.pyth.512.-1,de,20,3934,1.0,1.0,1.0,1.0,21.483229
pythia-410m,natural_lang_id.pyth.512.-1,de,21,379,1.0,1.0,1.0,1.0,20.42324
pythia-410m,natural_lang_id.pyth.512.-1,de,21,2161,1.0,1.0,1.0,1.0,17.687235
pythia-410m,natural_lang_id.pyth.512.-1,de,21,2489,1.0,1.0,1.0,1.0,32.058624
pythia-410m,natural_lang_id.pyth.512.-1,de,21,2965,1.0,1.0,1.0,1.0,23.717804
pythia-410m,natural_lang_id.pyth.512.-1,el,0,592,1.0,1.0,1.0,1.0,27.610209
pythia-410m,natural_lang_id.pyth.512.-1,de,22,2219,1.0,1.0,1.0,1.0,36.03373
pythia-410m,natural_lang_id.pyth.512.-1,de,22,2315,1.0,1.0,1.0,1.0,19.937334
pythia-410m,natural_lang_id.pyth.512.-1,de,22,2903,1.0,1.0,1.0,1.0,28.312094
pythia-410m,natural_lang_id.pyth.512.-1,de,23,895,1.0,1.0,1.0,1.0,21.810041
pythia-410m,natural_lang_id.pyth.512.-1,de,23,1783,1.0,1.0,1.0,1.0,24.314142
pythia-410m,natural_lang_id.pyth.512.-1,de,23,2109,1.0,1.0,1.0,1.0,17.402994
pythia-410m,natural_lang_id.pyth.512.-1,de,23,3045,1.0,1.0,1.0,1.0,27.56576
pythia-410m,natural_lang_id.pyth.512.-1,de,23,3193,1.0,1.0,1.0,1.0,20.89174
pythia-410m,natural_lang_id.pyth.512.-1,de,23,4060,1.0,1.0,1.0,1.0,24.185421
pythia-410m,natural_lang_id.pyth.512.-1,de,20,889,1.0,1.0,1.0,1.0,26.83957
pythia-410m,natural_lang_id.pyth.512.-1,de,20,784,1.0,1.0,1.0,1.0,19.137152
pythia-410m,natural_lang_id.pyth.512.-1,de,20,300,1.0,1.0,1.0,1.0,30.145664
pythia-410m,natural_lang_id.pyth.512.-1,de,19,3328,1.0,1.0,1.0,1.0,22.40413
pythia-410m,natural_lang_id.pyth.512.-1,de,16,40,1.0,1.0,1.0,1.0,7.2894554
pythia-410m,natural_lang_id.pyth.512.-1,de,16,652,1.0,1.0,1.0,1.0,23.576622
pythia-410m,natural_lang_id.pyth.512.-1,de,16,848,1.0,1.0,1.0,1.0,35.867832
pythia-410m,natural_lang_id.pyth.512.-1,de,16,857,1.0,1.0,1.0,1.0,22.538664
pythia-410m,natural_lang_id.pyth.512.-1,de,16,970,1.0,1.0,1.0,1.0,28.50898
pythia-410m,natural_lang_id.pyth.512.-1,de,16,993,1.0,1.0,1.0,1.0,34.850758
pythia-410m,natural_lang_id.pyth.512.-1,de,16,1404,1.0,1.0,1.0,1.0,31.843075
pythia-410m,natural_lang_id.pyth.512.-1,de,16,1914,1.0,1.0,1.0,1.0,37.319904
pythia-410m,natural_lang_id.pyth.512.-1,de,17,565,1.0,1.0,1.0,1.0,26.531082
pythia-410m,natural_lang_id.pyth.512.-1,de,17,1036,1.0,1.0,1.0,1.0,11.610981
pythia-410m,natural_lang_id.pyth.512.-1,de,17,1049,1.0,1.0,1.0,1.0,27.423086
pythia-410m,natural_lang_id.pyth.512.-1,de,17,2594,1.0,1.0,1.0,1.0,34.29443
pythia-410m,natural_lang_id.pyth.512.-1,de,17,3127,1.0,1.0,1.0,1.0,22.8464
pythia-410m,natural_lang_id.pyth.512.-1,de,17,3369,1.0,1.0,1.0,1.0,42.90393
pythia-410m,natural_lang_id.pyth.512.-1,de,18,395,1.0,1.0,1.0,1.0,43.718372
pythia-410m,natural_lang_id.pyth.512.-1,de,19,1718,1.0,1.0,1.0,1.0,33.1046
pythia-410m,natural_lang_id.pyth.512.-1,de,19,1723,1.0,1.0,1.0,1.0,7.3475294
pythia-410m,natural_lang_id.pyth.512.-1,de,19,2647,1.0,1.0,1.0,1.0,26.106775
pythia-410m,natural_lang_id.pyth.512.-1,de,19,3096,1.0,1.0,1.0,1.0,22.32928
pythia-410m,natural_lang_id.pyth.512.-1,el,0,571,1.0,1.0,1.0,1.0,20.177437
pythia-410m,natural_lang_id.pyth.512.-1,el,0,642,1.0,1.0,1.0,1.0,26.74202
pythia-410m,natural_lang_id.pyth.512.-1,el,2,1508,1.0,1.0,1.0,1.0,43.907204
pythia-410m,natural_lang_id.pyth.512.-1,el,1,3307,1.0,1.0,1.0,1.0,42.231953
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3963,1.0,1.0,1.0,1.0,30.905254
pythia-410m,natural_lang_id.pyth.512.-1,el,0,4068,1.0,1.0,1.0,1.0,32.98875
pythia-410m,natural_lang_id.pyth.512.-1,el,1,154,1.0,1.0,1.0,1.0,52.086838
pythia-410m,natural_lang_id.pyth.512.-1,el,1,1207,1.0,1.0,1.0,1.0,50.368885
pythia-410m,natural_lang_id.pyth.512.-1,el,1,1480,1.0,1.0,1.0,1.0,43.283783
pythia-410m,natural_lang_id.pyth.512.-1,el,1,1819,1.0,1.0,1.0,1.0,41.98409
pythia-410m,natural_lang_id.pyth.512.-1,el,1,2363,1.0,1.0,1.0,1.0,40.822826
pythia-410m,natural_lang_id.pyth.512.-1,el,1,2605,1.0,1.0,1.0,1.0,44.294827
pythia-410m,natural_lang_id.pyth.512.-1,el,1,2685,1.0,1.0,1.0,1.0,38.126564
pythia-410m,natural_lang_id.pyth.512.-1,el,1,3736,1.0,1.0,1.0,1.0,41.571804
pythia-410m,natural_lang_id.pyth.512.-1,el,0,654,1.0,1.0,1.0,1.0,33.148506
pythia-410m,natural_lang_id.pyth.512.-1,el,1,3784,1.0,1.0,1.0,1.0,42.9743
pythia-410m,natural_lang_id.pyth.512.-1,el,1,4004,1.0,1.0,1.0,1.0,48.917072
pythia-410m,natural_lang_id.pyth.512.-1,el,2,302,1.0,1.0,1.0,1.0,37.692005
pythia-410m,natural_lang_id.pyth.512.-1,el,2,342,1.0,1.0,1.0,1.0,27.334852
pythia-410m,natural_lang_id.pyth.512.-1,el,2,496,1.0,1.0,1.0,1.0,42.897167
pythia-410m,natural_lang_id.pyth.512.-1,el,2,750,1.0,1.0,1.0,1.0,37.1441
pythia-410m,natural_lang_id.pyth.512.-1,el,2,868,1.0,1.0,1.0,1.0,31.779116
pythia-410m,natural_lang_id.pyth.512.-1,el,2,881,1.0,1.0,1.0,1.0,50.39833
pythia-410m,natural_lang_id.pyth.512.-1,el,2,953,1.0,1.0,1.0,1.0,46.73553
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3839,1.0,1.0,1.0,1.0,37.238792
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3705,1.0,1.0,1.0,1.0,33.154682
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3465,1.0,1.0,1.0,1.0,25.341063
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3440,1.0,1.0,1.0,1.0,45.045597
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1000,1.0,1.0,1.0,1.0,22.704557
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1045,1.0,1.0,1.0,1.0,39.378597
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1232,1.0,1.0,1.0,1.0,22.324068
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1297,1.0,1.0,1.0,1.0,33.582664
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1415,1.0,1.0,1.0,1.0,36.545254
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1563,1.0,1.0,1.0,1.0,9.851215
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1592,1.0,1.0,1.0,1.0,30.621162
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1668,1.0,1.0,1.0,1.0,32.50176
pythia-410m,natural_lang_id.pyth.512.-1,el,0,1762,1.0,1.0,1.0,1.0,37.476154
pythia-410m,natural_lang_id.pyth.512.-1,el,0,2199,1.0,1.0,1.0,1.0,35.255234
pythia-410m,natural_lang_id.pyth.512.-1,el,0,2396,1.0,1.0,1.0,1.0,29.781681
pythia-410m,natural_lang_id.pyth.512.-1,el,0,2424,1.0,1.0,1.0,1.0,25.926132
pythia-410m,natural_lang_id.pyth.512.-1,el,0,2463,1.0,1.0,1.0,1.0,29.579868
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3080,1.0,1.0,1.0,1.0,31.346155
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3139,1.0,1.0,1.0,1.0,30.896801
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3151,1.0,1.0,1.0,1.0,24.437397
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3327,1.0,1.0,1.0,1.0,39.11293
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3404,1.0,1.0,1.0,1.0,22.814987
pythia-410m,natural_lang_id.pyth.512.-1,el,0,3420,1.0,1.0,1.0,1.0,35.109104
pythia-410m,natural_lang_id.pyth.512.-1,el,12,2993,1.0,1.0,1.0,1.0,34.244053
pythia-410m,natural_lang_id.pyth.512.-1,el,12,3134,1.0,1.0,1.0,1.0,26.22694
pythia-410m,natural_lang_id.pyth.512.-1,el,12,3411,1.0,1.0,1.0,1.0,39.604664
pythia-410m,natural_lang_id.pyth.512.-1,it,2,3633,1.0,1.0,1.0,1.0,37.47429
pythia-410m,natural_lang_id.pyth.512.-1,it,1,2711,1.0,1.0,1.0,1.0,30.175968
pythia-410m,natural_lang_id.pyth.512.-1,it,1,2858,1.0,1.0,1.0,1.0,36.18533
pythia-410m,natural_lang_id.pyth.512.-1,it,1,2991,1.0,1.0,1.0,1.0,41.20969
pythia-410m,natural_lang_id.pyth.512.-1,it,1,3806,1.0,1.0,1.0,1.0,40.580368
pythia-410m,natural_lang_id.pyth.512.-1,it,2,1303,1.0,1.0,1.0,1.0,38.104435
pythia-410m,natural_lang_id.pyth.512.-1,it,2,2003,1.0,1.0,1.0,1.0,32.071426
pythia-410m,natural_lang_id.pyth.512.-1,it,2,2846,1.0,1.0,1.0,1.0,45.95555
pythia-410m,natural_lang_id.pyth.512.-1,it,2,3062,1.0,1.0,1.0,1.0,31.916296
pythia-410m,natural_lang_id.pyth.512.-1,it,2,3397,1.0,1.0,1.0,1.0,38.574406
pythia-410m,natural_lang_id.pyth.512.-1,it,2,3652,1.0,1.0,1.0,1.0,41.662212
pythia-410m,natural_lang_id.pyth.512.-1,it,16,3136,1.0,1.0,1.0,1.0,36.276463
pythia-410m,natural_lang_id.pyth.512.-1,it,3,605,1.0,1.0,1.0,1.0,45.212048
pythia-410m,natural_lang_id.pyth.512.-1,it,4,3208,1.0,1.0,1.0,1.0,41.03384
pythia-410m,natural_lang_id.pyth.512.-1,it,10,1148,1.0,1.0,1.0,1.0,11.605597
pythia-410m,natural_lang_id.pyth.512.-1,it,11,979,1.0,1.0,1.0,1.0,9.794796
pythia-410m,natural_lang_id.pyth.512.-1,it,14,734,1.0,1.0,1.0,1.0,48.775745
pythia-410m,natural_lang_id.pyth.512.-1,it,15,2615,1.0,1.0,1.0,1.0,6.0959
pythia-410m,natural_lang_id.pyth.512.-1,it,15,2702,1.0,1.0,1.0,1.0,29.918211
pythia-410m,natural_lang_id.pyth.512.-1,it,15,3237,1.0,1.0,1.0,1.0,22.968725
pythia-410m,natural_lang_id.pyth.512.-1,it,16,157,1.0,1.0,1.0,1.0,24.864994
pythia-410m,natural_lang_id.pyth.512.-1,it,1,2653,1.0,1.0,1.0,1.0,42.736664
pythia-410m,natural_lang_id.pyth.512.-1,it,1,2036,1.0,1.0,1.0,1.0,49.58094
pythia-410m,natural_lang_id.pyth.512.-1,it,1,1439,1.0,1.0,1.0,1.0,49.73385
pythia-410m,natural_lang_id.pyth.512.-1,it,1,456,1.0,1.0,1.0,1.0,35.417595
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,540,1.0,1.0,1.0,1.0,27.491142
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,772,1.0,1.0,1.0,1.0,21.990618
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,931,1.0,1.0,1.0,1.0,26.21436
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,1086,1.0,1.0,1.0,1.0,30.008385
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,1175,1.0,1.0,1.0,1.0,17.519339
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,1767,1.0,1.0,1.0,1.0,28.71159
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,2590,1.0,1.0,1.0,1.0,26.578222
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,2965,1.0,1.0,1.0,1.0,19.229347
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,3682,1.0,1.0,1.0,1.0,20.449722
pythia-410m,natural_lang_id.pyth.512.-1,fr,22,3975,1.0,1.0,1.0,1.0,27.679705
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,209,1.0,1.0,1.0,1.0,29.441252
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,1968,1.0,1.0,1.0,1.0,21.34944
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,2399,1.0,1.0,1.0,1.0,24.752947
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,2522,1.0,1.0,1.0,1.0,27.554699
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,2968,1.0,1.0,1.0,1.0,26.32585
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,3332,1.0,1.0,1.0,1.0,22.201504
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,3465,1.0,1.0,1.0,1.0,21.632832
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,3690,1.0,1.0,1.0,1.0,17.688482
pythia-410m,natural_lang_id.pyth.512.-1,fr,23,4006,1.0,1.0,1.0,1.0,18.52924
pythia-410m,natural_lang_id.pyth.512.-1,it,16,3090,1.0,1.0,1.0,1.0,21.987001
pythia-410m,natural_lang_id.pyth.512.-1,it,16,3533,1.0,1.0,1.0,1.0,35.12823
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,3189,1.0,1.0,1.0,1.0,14.011353
pythia-410m,natural_lang_id.pyth.512.-1,it,20,3460,1.0,1.0,1.0,1.0,34.76239
pythia-410m,natural_lang_id.pyth.512.-1,it,20,482,1.0,1.0,1.0,1.0,33.439426
pythia-410m,natural_lang_id.pyth.512.-1,it,20,529,1.0,1.0,1.0,1.0,38.97339
pythia-410m,natural_lang_id.pyth.512.-1,it,20,677,1.0,1.0,1.0,1.0,29.486706
pythia-410m,natural_lang_id.pyth.512.-1,it,20,789,1.0,1.0,1.0,1.0,32.065773
pythia-410m,natural_lang_id.pyth.512.-1,it,20,1242,1.0,1.0,1.0,1.0,19.895947
pythia-410m,natural_lang_id.pyth.512.-1,it,20,1434,1.0,1.0,1.0,1.0,25.42375
pythia-410m,natural_lang_id.pyth.512.-1,it,20,1616,1.0,1.0,1.0,1.0,26.31541
pythia-410m,natural_lang_id.pyth.512.-1,it,20,1699,1.0,1.0,1.0,1.0,35.32243
pythia-410m,natural_lang_id.pyth.512.-1,it,20,3252,1.0,1.0,1.0,1.0,17.481346
pythia-410m,natural_lang_id.pyth.512.-1,it,20,3486,1.0,1.0,1.0,1.0,26.925474
pythia-410m,natural_lang_id.pyth.512.-1,it,17,3721,1.0,1.0,1.0,1.0,42.921413
pythia-410m,natural_lang_id.pyth.512.-1,it,21,409,1.0,1.0,1.0,1.0,10.060938
pythia-410m,natural_lang_id.pyth.512.-1,it,21,606,1.0,1.0,1.0,1.0,22.868818
pythia-410m,natural_lang_id.pyth.512.-1,it,21,919,1.0,1.0,1.0,1.0,21.409966
pythia-410m,natural_lang_id.pyth.512.-1,it,21,1049,1.0,1.0,1.0,1.0,18.200577
pythia-410m,natural_lang_id.pyth.512.-1,it,21,1145,1.0,1.0,1.0,1.0,18.883625
pythia-410m,natural_lang_id.pyth.512.-1,it,21,1300,1.0,1.0,1.0,1.0,22.06573
pythia-410m,natural_lang_id.pyth.512.-1,it,21,2032,1.0,1.0,1.0,1.0,17.642431
pythia-410m,natural_lang_id.pyth.512.-1,it,21,2267,1.0,1.0,1.0,1.0,18.764036
pythia-410m,natural_lang_id.pyth.512.-1,it,21,2338,1.0,1.0,1.0,1.0,27.587282
pythia-410m,natural_lang_id.pyth.512.-1,it,20,310,1.0,1.0,1.0,1.0,20.472431
pythia-410m,natural_lang_id.pyth.512.-1,it,19,3612,1.0,1.0,1.0,1.0,23.844913
pythia-410m,natural_lang_id.pyth.512.-1,it,19,3601,1.0,1.0,1.0,1.0,23.998646
pythia-410m,natural_lang_id.pyth.512.-1,it,19,3592,1.0,1.0,1.0,1.0,22.232079
pythia-410m,natural_lang_id.pyth.512.-1,it,18,817,1.0,1.0,1.0,1.0,22.650045
pythia-410m,natural_lang_id.pyth.512.-1,it,18,1072,1.0,1.0,1.0,1.0,25.27906
pythia-410m,natural_lang_id.pyth.512.-1,it,18,1143,1.0,1.0,1.0,1.0,15.088491
pythia-410m,natural_lang_id.pyth.512.-1,it,18,1150,1.0,1.0,1.0,1.0,35.773815
pythia-410m,natural_lang_id.pyth.512.-1,it,19,17,1.0,1.0,1.0,1.0,19.255054
pythia-410m,natural_lang_id.pyth.512.-1,it,19,200,1.0,1.0,1.0,1.0,22.571833
pythia-410m,natural_lang_id.pyth.512.-1,it,19,243,1.0,1.0,1.0,1.0,17.801556
