model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-1b,natural_lang_id.pyth.512.-1,it,13,918,1.0,1.0,1.0,1.0,22.5915
pythia-1b,natural_lang_id.pyth.512.-1,it,12,3730,1.0,1.0,1.0,1.0,26.981466
pythia-1b,natural_lang_id.pyth.512.-1,it,12,3923,1.0,1.0,1.0,1.0,15.976881
pythia-1b,natural_lang_id.pyth.512.-1,it,12,3962,1.0,1.0,1.0,1.0,26.590162
pythia-1b,natural_lang_id.pyth.512.-1,it,12,3981,1.0,1.0,1.0,1.0,31.245878
pythia-1b,natural_lang_id.pyth.512.-1,it,12,4223,1.0,1.0,1.0,1.0,17.182806
pythia-1b,natural_lang_id.pyth.512.-1,it,12,5231,1.0,1.0,1.0,1.0,20.436247
pythia-1b,natural_lang_id.pyth.512.-1,it,12,8046,1.0,1.0,1.0,1.0,2.4746172
pythia-1b,natural_lang_id.pyth.512.-1,it,13,56,1.0,1.0,1.0,1.0,30.255396
pythia-1b,natural_lang_id.pyth.512.-1,it,13,260,1.0,1.0,1.0,1.0,17.515387
pythia-1b,natural_lang_id.pyth.512.-1,it,13,958,1.0,1.0,1.0,1.0,20.499645
pythia-1b,natural_lang_id.pyth.512.-1,fr,15,4884,1.0,1.0,1.0,1.0,22.122187
pythia-1b,natural_lang_id.pyth.512.-1,it,13,1006,1.0,1.0,1.0,1.0,15.677262
pythia-1b,natural_lang_id.pyth.512.-1,it,13,1440,1.0,1.0,1.0,1.0,23.507639
pythia-1b,natural_lang_id.pyth.512.-1,it,13,1639,1.0,1.0,1.0,1.0,23.736786
pythia-1b,natural_lang_id.pyth.512.-1,it,13,1729,1.0,1.0,1.0,1.0,21.181122
pythia-1b,natural_lang_id.pyth.512.-1,it,13,2330,1.0,1.0,1.0,1.0,28.007347
pythia-1b,natural_lang_id.pyth.512.-1,it,13,2756,1.0,1.0,1.0,1.0,28.608866
pythia-1b,natural_lang_id.pyth.512.-1,it,13,2789,1.0,1.0,1.0,1.0,20.013763
pythia-1b,natural_lang_id.pyth.512.-1,it,13,4607,1.0,1.0,1.0,1.0,22.850634
