model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-6.9b,natural_lang_id.pyth.512.-1,es,19,3637,1.0,1.0,1.0,1.0,6.618282
pythia-6.9b,natural_lang_id.pyth.512.-1,es,21,2564,1.0,1.0,1.0,1.0,9.452462
pythia-6.9b,natural_lang_id.pyth.512.-1,es,21,4965,1.0,1.0,1.0,1.0,11.43616
pythia-6.9b,natural_lang_id.pyth.512.-1,es,21,7308,1.0,1.0,1.0,1.0,8.564482
pythia-6.9b,natural_lang_id.pyth.512.-1,es,21,15112,1.0,1.0,1.0,1.0,17.09559
pythia-6.9b,natural_lang_id.pyth.512.-1,es,24,14231,1.0,1.0,1.0,1.0,9.834414
pythia-6.9b,natural_lang_id.pyth.512.-1,es,25,12495,1.0,1.0,1.0,1.0,28.012398
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,22,4832,1.0,1.0,1.0,1.0,27.372593
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,22,5596,1.0,1.0,1.0,1.0,28.176697
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,22,13093,1.0,1.0,1.0,1.0,10.97541
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,1538,1.0,1.0,1.0,1.0,21.730541
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,451,1.0,1.0,1.0,1.0,21.802263
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,988,1.0,1.0,1.0,1.0,19.463905
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,4103,1.0,1.0,1.0,1.0,21.772173
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,9309,1.0,1.0,1.0,1.0,24.395988
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,11005,1.0,1.0,1.0,1.0,27.320671
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,13754,1.0,1.0,1.0,1.0,16.73913
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,14282,1.0,1.0,1.0,1.0,23.657139
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,30,15564,1.0,1.0,1.0,1.0,23.629015
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,756,1.0,1.0,1.0,1.0,10.422779
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,1584,1.0,1.0,1.0,1.0,23.071072
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,23,3393,1.0,1.0,1.0,1.0,16.387661
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,1997,1.0,1.0,1.0,1.0,24.413488
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,2066,1.0,1.0,1.0,1.0,31.108257
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,3420,1.0,1.0,1.0,1.0,22.462627
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,3918,1.0,1.0,1.0,1.0,17.659311
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,4012,1.0,1.0,1.0,1.0,23.824118
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,4569,1.0,1.0,1.0,1.0,16.49396
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,4814,1.0,1.0,1.0,1.0,26.631292
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,6822,1.0,1.0,1.0,1.0,16.836279
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,8287,1.0,1.0,1.0,1.0,12.249455
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,15508,1.0,1.0,1.0,1.0,21.638906
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,13865,1.0,1.0,1.0,1.0,26.464108
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,6353,1.0,1.0,1.0,1.0,24.493052
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,5059,1.0,1.0,1.0,1.0,18.46204
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,23,11538,1.0,1.0,1.0,1.0,5.2248926
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,24,5539,1.0,1.0,1.0,1.0,20.844654
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,24,7225,1.0,1.0,1.0,1.0,24.927258
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,24,8539,1.0,1.0,1.0,1.0,16.199938
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,25,13776,1.0,1.0,1.0,1.0,26.329113
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,26,3803,1.0,1.0,1.0,1.0,28.520174
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,26,3812,1.0,1.0,1.0,1.0,6.061365
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,26,5611,1.0,1.0,1.0,1.0,19.298101
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,27,677,1.0,1.0,1.0,1.0,21.008324
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,27,1027,1.0,1.0,1.0,1.0,22.257553
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,27,2007,1.0,1.0,1.0,1.0,25.379402
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,27,7325,1.0,1.0,1.0,1.0,26.570381
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,27,7524,1.0,1.0,1.0,1.0,24.08877
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,28,2728,1.0,1.0,1.0,1.0,27.637133
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,28,4420,1.0,1.0,1.0,1.0,20.006214
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,28,5203,1.0,1.0,1.0,1.0,28.249538
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,140,1.0,1.0,1.0,1.0,25.333302
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,2500,1.0,1.0,1.0,1.0,30.263935
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,29,3567,1.0,1.0,1.0,1.0,16.912903
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,15232,1.0,1.0,1.0,1.0,5.8312235
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,14236,1.0,1.0,1.0,1.0,8.189339
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,13264,1.0,1.0,1.0,1.0,15.036705
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,12120,1.0,1.0,1.0,1.0,40.12755
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,11028,1.0,1.0,1.0,1.0,47.089424
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,66,1.0,1.0,1.0,1.0,36.48345
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,297,1.0,1.0,1.0,1.0,49.159843
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,3242,1.0,1.0,1.0,1.0,54.873276
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,4456,1.0,1.0,1.0,1.0,32.072544
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,5310,1.0,1.0,1.0,1.0,43.109596
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,6453,1.0,1.0,1.0,1.0,41.255608
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,6845,1.0,1.0,1.0,1.0,48.568333
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,12092,1.0,1.0,1.0,1.0,33.527664
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,12237,1.0,1.0,1.0,1.0,18.763668
pythia-6.9b,natural_lang_id.pyth.512.-1,el,8,1939,1.0,1.0,1.0,1.0,45.748356
pythia-6.9b,natural_lang_id.pyth.512.-1,el,5,14610,1.0,1.0,1.0,1.0,39.189297
pythia-6.9b,natural_lang_id.pyth.512.-1,el,6,3978,1.0,1.0,1.0,1.0,46.058193
pythia-6.9b,natural_lang_id.pyth.512.-1,el,6,4273,1.0,1.0,1.0,1.0,46.939632
pythia-6.9b,natural_lang_id.pyth.512.-1,el,6,4407,1.0,1.0,1.0,1.0,35.201942
pythia-6.9b,natural_lang_id.pyth.512.-1,el,6,6157,1.0,1.0,1.0,1.0,51.331543
pythia-6.9b,natural_lang_id.pyth.512.-1,el,6,14766,1.0,1.0,1.0,1.0,47.76943
pythia-6.9b,natural_lang_id.pyth.512.-1,el,7,3345,1.0,1.0,1.0,1.0,32.29654
pythia-6.9b,natural_lang_id.pyth.512.-1,el,7,3841,1.0,1.0,1.0,1.0,52.374733
pythia-6.9b,natural_lang_id.pyth.512.-1,el,7,9666,1.0,1.0,1.0,1.0,32.694653
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,9714,1.0,1.0,1.0,1.0,27.643227
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,8940,1.0,1.0,1.0,1.0,47.978775
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,7816,1.0,1.0,1.0,1.0,47.720108
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,6991,1.0,1.0,1.0,1.0,38.623665
pythia-6.9b,natural_lang_id.pyth.512.-1,el,3,10887,1.0,1.0,1.0,1.0,39.511646
pythia-6.9b,natural_lang_id.pyth.512.-1,el,3,11040,1.0,1.0,1.0,1.0,43.907467
pythia-6.9b,natural_lang_id.pyth.512.-1,el,3,11807,1.0,1.0,1.0,1.0,23.498547
pythia-6.9b,natural_lang_id.pyth.512.-1,el,3,12840,1.0,1.0,1.0,1.0,49.40687
pythia-6.9b,natural_lang_id.pyth.512.-1,el,3,13539,1.0,1.0,1.0,1.0,32.593758
pythia-6.9b,natural_lang_id.pyth.512.-1,el,3,13774,1.0,1.0,1.0,1.0,43.102867
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,41,1.0,1.0,1.0,1.0,42.899414
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,350,1.0,1.0,1.0,1.0,30.384684
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,632,1.0,1.0,1.0,1.0,35.56247
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,1749,1.0,1.0,1.0,1.0,35.82925
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,2392,1.0,1.0,1.0,1.0,42.24728
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,3444,1.0,1.0,1.0,1.0,35.062458
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,3482,1.0,1.0,1.0,1.0,42.856674
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,4723,1.0,1.0,1.0,1.0,48.490906
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,4729,1.0,1.0,1.0,1.0,37.136715
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,5767,1.0,1.0,1.0,1.0,44.74632
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,5784,1.0,1.0,1.0,1.0,37.892227
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,6029,1.0,1.0,1.0,1.0,16.94359
pythia-6.9b,natural_lang_id.pyth.512.-1,el,4,6533,1.0,1.0,1.0,1.0,46.908726
pythia-6.9b,natural_lang_id.pyth.512.-1,el,7,12786,1.0,1.0,1.0,1.0,21.935347
pythia-6.9b,natural_lang_id.pyth.512.-1,el,8,2879,1.0,1.0,1.0,1.0,39.076653
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,11994,1.0,1.0,1.0,1.0,15.203669
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,789,1.0,1.0,1.0,1.0,7.118846
pythia-6.9b,natural_lang_id.pyth.512.-1,el,29,12573,1.0,1.0,1.0,1.0,27.186396
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,3269,1.0,1.0,1.0,1.0,25.662474
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,4197,1.0,1.0,1.0,1.0,23.648819
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,5199,1.0,1.0,1.0,1.0,12.444211
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,13157,1.0,1.0,1.0,1.0,11.636887
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,14864,1.0,1.0,1.0,1.0,10.680023
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,15496,1.0,1.0,1.0,1.0,17.988878
pythia-6.9b,natural_lang_id.pyth.512.-1,el,30,15918,1.0,1.0,1.0,1.0,19.751377
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,443,1.0,1.0,1.0,1.0,10.903431
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,1451,1.0,1.0,1.0,1.0,20.56309
pythia-6.9b,natural_lang_id.pyth.512.-1,el,9,1261,1.0,1.0,1.0,1.0,37.75539
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,2764,1.0,1.0,1.0,1.0,6.619173
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,3254,1.0,1.0,1.0,1.0,11.440928
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,4799,1.0,1.0,1.0,1.0,19.106304
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,4836,1.0,1.0,1.0,1.0,24.740858
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,6249,1.0,1.0,1.0,1.0,9.258258
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,6325,1.0,1.0,1.0,1.0,13.725016
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,7862,1.0,1.0,1.0,1.0,11.804594
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,10386,1.0,1.0,1.0,1.0,22.805723
pythia-6.9b,natural_lang_id.pyth.512.-1,el,31,11424,1.0,1.0,1.0,1.0,13.705157
pythia-6.9b,natural_lang_id.pyth.512.-1,el,29,12467,1.0,1.0,1.0,1.0,20.169483
pythia-6.9b,natural_lang_id.pyth.512.-1,el,29,8593,1.0,1.0,1.0,1.0,20.74411
pythia-6.9b,natural_lang_id.pyth.512.-1,el,29,8373,1.0,1.0,1.0,1.0,19.218145
pythia-6.9b,natural_lang_id.pyth.512.-1,el,29,6424,1.0,1.0,1.0,1.0,18.04954
pythia-6.9b,natural_lang_id.pyth.512.-1,el,9,11525,1.0,1.0,1.0,1.0,40.273388
pythia-6.9b,natural_lang_id.pyth.512.-1,el,9,12156,1.0,1.0,1.0,1.0,36.31126
pythia-6.9b,natural_lang_id.pyth.512.-1,el,10,2466,1.0,1.0,1.0,1.0,38.10857
pythia-6.9b,natural_lang_id.pyth.512.-1,el,10,7145,1.0,1.0,1.0,1.0,47.464066
pythia-6.9b,natural_lang_id.pyth.512.-1,el,10,12148,1.0,1.0,1.0,1.0,44.727264
pythia-6.9b,natural_lang_id.pyth.512.-1,el,10,12504,1.0,1.0,1.0,1.0,44.869602
pythia-6.9b,natural_lang_id.pyth.512.-1,el,10,15377,1.0,1.0,1.0,1.0,47.499413
pythia-6.9b,natural_lang_id.pyth.512.-1,el,11,5565,1.0,1.0,1.0,1.0,31.60527
pythia-6.9b,natural_lang_id.pyth.512.-1,el,12,1131,1.0,1.0,1.0,1.0,41.533627
pythia-6.9b,natural_lang_id.pyth.512.-1,el,12,3328,1.0,1.0,1.0,1.0,40.045597
pythia-6.9b,natural_lang_id.pyth.512.-1,el,13,1279,1.0,1.0,1.0,1.0,52.085335
pythia-6.9b,natural_lang_id.pyth.512.-1,el,13,2724,1.0,1.0,1.0,1.0,49.356487
pythia-6.9b,natural_lang_id.pyth.512.-1,el,13,7069,1.0,1.0,1.0,1.0,26.863762
pythia-6.9b,natural_lang_id.pyth.512.-1,el,13,7301,1.0,1.0,1.0,1.0,45.489544
pythia-6.9b,natural_lang_id.pyth.512.-1,el,19,16089,1.0,1.0,1.0,1.0,13.7329855
pythia-6.9b,natural_lang_id.pyth.512.-1,el,24,7373,1.0,1.0,1.0,1.0,28.493336
pythia-6.9b,natural_lang_id.pyth.512.-1,el,25,9,1.0,1.0,1.0,1.0,14.408653
pythia-6.9b,natural_lang_id.pyth.512.-1,el,27,13186,1.0,1.0,1.0,1.0,23.720257
pythia-6.9b,natural_lang_id.pyth.512.-1,el,29,2496,1.0,1.0,1.0,1.0,18.000984
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,9330,1.0,1.0,1.0,1.0,22.80366
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,11429,1.0,1.0,1.0,1.0,30.314953
pythia-6.9b,natural_lang_id.pyth.512.-1,fr,31,13550,1.0,1.0,1.0,1.0,17.403368
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,0,14939,1.0,1.0,1.0,1.0,35.179123
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,31,14549,1.0,1.0,1.0,1.0,20.017065
pythia-6.9b,natural_lang_id.pyth.512.-1,pt,14,8087,1.0,1.0,1.0,1.0,5.4010034
pythia-6.9b,natural_lang_id.pyth.512.-1,pt,19,12046,1.0,1.0,1.0,1.0,22.768015
pythia-6.9b,natural_lang_id.pyth.512.-1,pt,21,1658,1.0,1.0,1.0,1.0,24.638502
pythia-6.9b,natural_lang_id.pyth.512.-1,pt,22,13214,1.0,1.0,1.0,1.0,2.9961185
pythia-6.9b,natural_lang_id.pyth.512.-1,pt,26,8456,1.0,1.0,1.0,1.0,15.960317
pythia-6.9b,natural_lang_id.pyth.512.-1,pt,28,15166,1.0,1.0,1.0,1.0,25.122717
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,0,5804,1.0,1.0,1.0,1.0,37.513184
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,0,11440,1.0,1.0,1.0,1.0,46.423065
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,1,3746,1.0,1.0,1.0,1.0,-71.80678
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,20,364,1.0,1.0,1.0,1.0,37.084408
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,5,8822,1.0,1.0,1.0,1.0,53.6712
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,11,10264,1.0,1.0,1.0,1.0,22.779066
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,11,11474,1.0,1.0,1.0,1.0,11.847423
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,12,2835,1.0,1.0,1.0,1.0,28.527308
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,14,3567,1.0,1.0,1.0,1.0,15.344155
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,14,6183,1.0,1.0,1.0,1.0,38.434208
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,15,1684,1.0,1.0,1.0,1.0,28.983122
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,16,5427,1.0,1.0,1.0,1.0,30.924543
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,16,12241,1.0,1.0,1.0,1.0,4.52043
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,31,4003,1.0,1.0,1.0,1.0,28.254807
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,31,3980,1.0,1.0,1.0,1.0,20.33106
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,31,1732,1.0,1.0,1.0,1.0,19.838205
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,31,489,1.0,1.0,1.0,1.0,25.33527
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,26,9597,1.0,1.0,1.0,1.0,18.197138
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,26,15032,1.0,1.0,1.0,1.0,22.640873
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,27,2012,1.0,1.0,1.0,1.0,17.692053
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,27,4059,1.0,1.0,1.0,1.0,18.989122
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,27,4987,1.0,1.0,1.0,1.0,19.310425
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,27,6943,1.0,1.0,1.0,1.0,24.069122
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,27,7052,1.0,1.0,1.0,1.0,24.595055
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,28,4599,1.0,1.0,1.0,1.0,16.22998
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,28,10621,1.0,1.0,1.0,1.0,17.160545
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,28,11444,1.0,1.0,1.0,1.0,26.574352
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,29,1996,1.0,1.0,1.0,1.0,19.266865
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,29,2842,1.0,1.0,1.0,1.0,20.999588
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,29,14643,1.0,1.0,1.0,1.0,22.412058
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,29,16328,1.0,1.0,1.0,1.0,20.822792
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,30,2385,1.0,1.0,1.0,1.0,25.51061
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,30,7009,1.0,1.0,1.0,1.0,22.26651
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,30,9798,1.0,1.0,1.0,1.0,18.00828
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,30,13118,1.0,1.0,1.0,1.0,22.118734
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,30,13230,1.0,1.0,1.0,1.0,20.025822
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,17,2567,1.0,1.0,1.0,1.0,18.937757
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,20,2408,1.0,1.0,1.0,1.0,8.935973
pythia-6.9b,natural_lang_id.pyth.512.-1,nl,25,15735,1.0,1.0,1.0,1.0,27.386438
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,29,8439,1.0,1.0,1.0,1.0,26.913258
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,27,11077,1.0,1.0,1.0,1.0,24.931927
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,27,12503,1.0,1.0,1.0,1.0,26.20805
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,27,13088,1.0,1.0,1.0,1.0,22.591923
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,27,14213,1.0,1.0,1.0,1.0,19.864735
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,28,7171,1.0,1.0,1.0,1.0,17.772593
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,28,7218,1.0,1.0,1.0,1.0,15.95595
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,28,11108,1.0,1.0,1.0,1.0,26.630217
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,28,15655,1.0,1.0,1.0,1.0,19.729368
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,29,5099,1.0,1.0,1.0,1.0,24.080112
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,30,602,1.0,1.0,1.0,1.0,15.250105
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,20,10260,1.0,1.0,1.0,1.0,3.5042434
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,30,9897,1.0,1.0,1.0,1.0,34.92375
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,30,11938,1.0,1.0,1.0,1.0,19.608385
pythia-6.9b,natural_lang_id.pyth.512.-1,sv,30,12956,1.0,1.0,1.0,1.0,21.540796
