model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-70m,natural_lang_id.pyth.512.-1,el,0,781,1.0,1.0,1.0,1.0,35.58731
pythia-70m,natural_lang_id.pyth.512.-1,el,0,805,1.0,1.0,1.0,1.0,35.615223
pythia-70m,natural_lang_id.pyth.512.-1,el,0,868,1.0,1.0,1.0,1.0,44.72934
pythia-70m,natural_lang_id.pyth.512.-1,el,0,920,1.0,1.0,1.0,1.0,36.469967
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1006,1.0,1.0,1.0,1.0,8.806415
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1988,1.0,1.0,1.0,1.0,48.552277
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1071,1.0,1.0,1.0,1.0,35.811726
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1135,1.0,1.0,1.0,1.0,34.971043
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1256,1.0,1.0,1.0,1.0,32.71117
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1311,1.0,1.0,1.0,1.0,24.786572
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1483,1.0,1.0,1.0,1.0,33.541252
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1540,1.0,1.0,1.0,1.0,39.356594
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1603,1.0,1.0,1.0,1.0,40.3217
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1808,1.0,1.0,1.0,1.0,45.591003
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1924,1.0,1.0,1.0,1.0,37.920055
pythia-70m,natural_lang_id.pyth.512.-1,el,0,437,1.0,1.0,1.0,1.0,46.601276
pythia-70m,natural_lang_id.pyth.512.-1,el,0,398,1.0,1.0,1.0,1.0,35.199265
pythia-70m,natural_lang_id.pyth.512.-1,el,0,392,1.0,1.0,1.0,1.0,35.948997
pythia-70m,natural_lang_id.pyth.512.-1,el,0,334,1.0,1.0,1.0,1.0,28.919165
pythia-70m,natural_lang_id.pyth.512.-1,de,2,1702,1.0,1.0,1.0,1.0,41.140648
pythia-70m,natural_lang_id.pyth.512.-1,de,3,343,1.0,1.0,1.0,1.0,5.429084
pythia-70m,natural_lang_id.pyth.512.-1,de,4,622,1.0,1.0,1.0,1.0,27.77813
pythia-70m,natural_lang_id.pyth.512.-1,de,4,787,1.0,1.0,1.0,1.0,37.214195
pythia-70m,natural_lang_id.pyth.512.-1,de,4,803,1.0,1.0,1.0,1.0,28.712288
pythia-70m,natural_lang_id.pyth.512.-1,de,4,831,1.0,1.0,1.0,1.0,16.659952
pythia-70m,natural_lang_id.pyth.512.-1,de,4,1079,1.0,1.0,1.0,1.0,26.056574
pythia-70m,natural_lang_id.pyth.512.-1,de,4,1559,1.0,1.0,1.0,1.0,13.793328
pythia-70m,natural_lang_id.pyth.512.-1,de,4,1659,1.0,1.0,1.0,1.0,16.060957
pythia-70m,natural_lang_id.pyth.512.-1,de,4,1692,1.0,1.0,1.0,1.0,15.655675
pythia-70m,natural_lang_id.pyth.512.-1,de,4,1814,1.0,1.0,1.0,1.0,24.34481
pythia-70m,natural_lang_id.pyth.512.-1,de,4,1992,1.0,1.0,1.0,1.0,15.068886
pythia-70m,natural_lang_id.pyth.512.-1,de,5,180,1.0,1.0,1.0,1.0,20.947752
pythia-70m,natural_lang_id.pyth.512.-1,de,5,753,1.0,1.0,1.0,1.0,25.753801
pythia-70m,natural_lang_id.pyth.512.-1,de,5,894,1.0,1.0,1.0,1.0,11.527867
pythia-70m,natural_lang_id.pyth.512.-1,de,5,1229,1.0,1.0,1.0,1.0,21.76556
pythia-70m,natural_lang_id.pyth.512.-1,de,5,1561,1.0,1.0,1.0,1.0,34.227005
pythia-70m,natural_lang_id.pyth.512.-1,el,0,90,1.0,1.0,1.0,1.0,29.783186
pythia-70m,natural_lang_id.pyth.512.-1,el,0,322,1.0,1.0,1.0,1.0,29.525982
pythia-70m,natural_lang_id.pyth.512.-1,el,0,1940,1.0,1.0,1.0,1.0,33.12781
pythia-70m,natural_lang_id.pyth.512.-1,el,0,2024,1.0,1.0,1.0,1.0,31.788757
pythia-70m,natural_lang_id.pyth.512.-1,fr,3,609,1.0,1.0,1.0,1.0,5.855191
pythia-70m,natural_lang_id.pyth.512.-1,en,5,126,1.0,1.0,1.0,1.0,24.0911
pythia-70m,natural_lang_id.pyth.512.-1,el,5,1645,1.0,1.0,1.0,1.0,8.188068
pythia-70m,natural_lang_id.pyth.512.-1,en,1,1321,1.0,1.0,1.0,1.0,54.305622
pythia-70m,natural_lang_id.pyth.512.-1,en,2,1105,1.0,1.0,1.0,1.0,53.34742
pythia-70m,natural_lang_id.pyth.512.-1,en,2,1518,1.0,1.0,1.0,1.0,54.898346
pythia-70m,natural_lang_id.pyth.512.-1,en,3,66,1.0,1.0,1.0,1.0,56.279537
pythia-70m,natural_lang_id.pyth.512.-1,en,3,266,1.0,1.0,1.0,1.0,19.765032
pythia-70m,natural_lang_id.pyth.512.-1,en,3,1698,1.0,1.0,1.0,1.0,37.642
pythia-70m,natural_lang_id.pyth.512.-1,en,4,363,1.0,1.0,1.0,1.0,24.72767
pythia-70m,natural_lang_id.pyth.512.-1,en,4,1960,1.0,1.0,1.0,1.0,31.705597
pythia-70m,natural_lang_id.pyth.512.-1,en,5,242,1.0,1.0,1.0,1.0,18.311008
pythia-70m,natural_lang_id.pyth.512.-1,el,1,70,1.0,1.0,1.0,1.0,40.986904
pythia-70m,natural_lang_id.pyth.512.-1,en,5,290,1.0,1.0,1.0,1.0,17.13377
pythia-70m,natural_lang_id.pyth.512.-1,en,5,402,1.0,1.0,1.0,1.0,21.452805
pythia-70m,natural_lang_id.pyth.512.-1,en,5,692,1.0,1.0,1.0,1.0,19.555971
pythia-70m,natural_lang_id.pyth.512.-1,en,5,765,1.0,1.0,1.0,1.0,15.815285
pythia-70m,natural_lang_id.pyth.512.-1,en,5,1141,1.0,1.0,1.0,1.0,38.554203
pythia-70m,natural_lang_id.pyth.512.-1,en,5,1187,1.0,1.0,1.0,1.0,27.190374
pythia-70m,natural_lang_id.pyth.512.-1,es,2,119,1.0,1.0,1.0,1.0,23.45614
pythia-70m,natural_lang_id.pyth.512.-1,es,5,1471,1.0,1.0,1.0,1.0,19.783583
pythia-70m,natural_lang_id.pyth.512.-1,fr,2,151,1.0,1.0,1.0,1.0,47.143845
pythia-70m,natural_lang_id.pyth.512.-1,el,5,1434,1.0,1.0,1.0,1.0,6.6436276
pythia-70m,natural_lang_id.pyth.512.-1,el,5,800,1.0,1.0,1.0,1.0,34.57287
pythia-70m,natural_lang_id.pyth.512.-1,el,5,520,1.0,1.0,1.0,1.0,25.212183
pythia-70m,natural_lang_id.pyth.512.-1,el,5,124,1.0,1.0,1.0,1.0,30.416475
pythia-70m,natural_lang_id.pyth.512.-1,el,1,418,1.0,1.0,1.0,1.0,50.07074
pythia-70m,natural_lang_id.pyth.512.-1,el,1,746,1.0,1.0,1.0,1.0,40.47726
pythia-70m,natural_lang_id.pyth.512.-1,el,1,1779,1.0,1.0,1.0,1.0,46.672123
pythia-70m,natural_lang_id.pyth.512.-1,el,2,1195,1.0,1.0,1.0,1.0,50.11194
pythia-70m,natural_lang_id.pyth.512.-1,el,2,1601,1.0,1.0,1.0,1.0,47.327328
pythia-70m,natural_lang_id.pyth.512.-1,el,3,235,1.0,1.0,1.0,1.0,27.702188
pythia-70m,natural_lang_id.pyth.512.-1,el,3,250,1.0,1.0,1.0,1.0,31.490837
pythia-70m,natural_lang_id.pyth.512.-1,el,3,579,1.0,1.0,1.0,1.0,47.54605
pythia-70m,natural_lang_id.pyth.512.-1,el,3,661,1.0,1.0,1.0,1.0,29.609367
pythia-70m,natural_lang_id.pyth.512.-1,el,3,1410,1.0,1.0,1.0,1.0,28.785313
pythia-70m,natural_lang_id.pyth.512.-1,el,3,1534,1.0,1.0,1.0,1.0,41.897427
pythia-70m,natural_lang_id.pyth.512.-1,el,3,1628,1.0,1.0,1.0,1.0,37.054104
pythia-70m,natural_lang_id.pyth.512.-1,el,3,1758,1.0,1.0,1.0,1.0,24.339365
pythia-70m,natural_lang_id.pyth.512.-1,el,3,2005,1.0,1.0,1.0,1.0,30.962606
pythia-70m,natural_lang_id.pyth.512.-1,el,4,37,1.0,1.0,1.0,1.0,28.697372
pythia-70m,natural_lang_id.pyth.512.-1,el,4,362,1.0,1.0,1.0,1.0,36.64363
pythia-70m,natural_lang_id.pyth.512.-1,el,4,534,1.0,1.0,1.0,1.0,44.23622
pythia-70m,natural_lang_id.pyth.512.-1,el,4,1050,1.0,1.0,1.0,1.0,31.767855
pythia-70m,natural_lang_id.pyth.512.-1,el,5,24,1.0,1.0,1.0,1.0,27.817284
pythia-70m,text_features.pyth.256.10000,all_digits,0,186,0.9979493565722773,0.9983660130718954,0.9967373572593801,1.0,12.863045
pythia-70m,text_features.pyth.256.10000,contains_digit,0,186,0.9979493565722773,0.9983660130718954,0.9967373572593801,1.0,12.86325
pythia-70m,text_features.pyth.256.10000,is_not_ascii,0,1006,0.8788291456076304,0.9032258064516129,0.908485856905158,0.8980263157894737,6.719425
pythia-70m,text_features.pyth.256.10000,contains_all_whitespace,0,1511,0.85384876295195,0.8762983947119924,0.9508196721311475,0.8126094570928196,5.626867
pythia-70m,distribution_id.pyth.512.-1,freelaw,4,189,0.9764306724977823,0.9808102345415778,0.9808102345415778,0.9808102345415778,9.663807
pythia-70m,distribution_id.pyth.512.-1,uspto,3,570,0.9749828259483623,0.9780564263322885,0.9904761904761905,0.9659442724458205,15.304385
pythia-70m,distribution_id.pyth.512.-1,freelaw,1,399,0.953874444067639,0.9612403100775194,1.0,0.9253731343283582,18.383463
pythia-70m,distribution_id.pyth.512.-1,freelaw,1,879,0.9538329992648461,0.9613259668508287,0.9977064220183486,0.9275053304904051,27.757427
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1037,0.9971985278538527,0.9986149584487535,0.9986149584487535,0.9986149584487535,-26.145166
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1573,0.9968490237070178,0.9972451790633609,0.9945054945054945,1.0,10.797273
pythia-70m,ewt.pyth.512.-1,Gender_Fem,3,897,0.9968341301555259,0.9972299168975068,1.0,0.994475138121547,8.894229
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1958,0.9957987027684108,0.9979238754325259,0.9972337482710927,0.9986149584487535,-15.95936
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,506,0.9944123148113077,0.9972375690607734,0.9944903581267218,1.0,19.09347
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,287,0.9936632673754502,0.9944444444444445,1.0,0.988950276243094,11.288868
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,130,0.9929971839053437,0.9965397923875432,0.995850622406639,0.997229916897507,15.022947
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,253,0.9916116741347566,0.9958333333333333,0.9986072423398329,0.9930747922437673,-14.047056
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1958,0.9909634551495017,0.9942857142857143,0.9942857142857143,0.9942857142857143,14.130737
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,479,0.9904923359032667,0.9916897506925207,0.9944444444444445,0.988950276243094,15.88334
pythia-70m,ewt.pyth.512.-1,Gender_Masc,1,2011,0.9864461909944482,0.9913875598086124,0.9961538461538462,0.9866666666666667,13.323768
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,465,0.9844879085298839,0.9863760217983651,0.9731182795698925,1.0,15.906327
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1569,0.9821091861240614,0.9886792452830189,0.9794392523364486,0.9980952380952381,18.854736
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1508,0.9820019698821683,0.9884393063583815,1.0,0.9771428571428571,12.799929
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1782,0.9819159188334005,0.9885277246653918,0.9923224568138196,0.9847619047619047,21.307417
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,292,0.9818396196580785,0.9909533750869868,0.9958041958041958,0.9861495844875346,6.893325
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,178,0.9818159361979187,0.9909659485753995,0.9944211994421199,0.9875346260387812,26.456099
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1828,0.9811283145953161,0.9835164835164836,0.9781420765027322,0.988950276243094,23.61675
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,315,0.9809186817231769,0.9832402234636871,0.9943502824858758,0.9723756906077348,18.294678
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1671,0.9809186817231769,0.9832402234636871,0.9943502824858758,0.9723756906077348,19.123907
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1885,0.9805824865492216,0.9902097902097902,1.0,0.9806094182825484,17.591854
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1413,0.9805294971706726,0.9877010406811731,0.981203007518797,0.9942857142857143,21.159763
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1077,0.9804096232309832,0.9875598086124402,0.9923076923076923,0.9828571428571429,19.092186
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1857,0.978055446083102,0.9808219178082191,0.9728260869565217,0.988950276243094,26.826166
pythia-70m,ewt.pyth.512.-1,dep_cc,0,1530,0.9771759320485813,0.9818652849740933,0.9780645161290322,0.9856957087126138,10.863
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,684,0.9762509342435662,0.9849624060150377,0.9721706864564007,0.9980952380952381,17.12309
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1714,0.9754630243699839,0.9783783783783784,0.9576719576719577,1.0,12.535281
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1790,0.9748511094920927,0.9874651810584959,0.9929971988795518,0.981994459833795,27.484629
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,255,0.9748511094920927,0.9874651810584959,0.9929971988795518,0.981994459833795,23.47235
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,512,0.9745924541278507,0.9777777777777776,0.9832402234636871,0.9723756906077348,18.241968
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,349,0.9745924541278507,0.9777777777777776,0.9832402234636871,0.9723756906077348,23.417595
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,18,0.9744077638311963,0.9838249286393911,0.9828897338403042,0.9847619047619047,-23.746748
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,354,0.9743792593183066,0.9837008628954937,0.9903474903474904,0.9771428571428571,23.41493
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1986,0.9737386554651126,0.9866666666666666,1.0,0.9736842105263158,18.294434
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,531,0.9714669531464892,0.9750692520775623,0.9777777777777777,0.9723756906077348,24.463797
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1993,0.9713222631054211,0.9745042492917847,1.0,0.9502762430939227,14.858928
pythia-70m,ewt.pyth.512.-1,upos_CCONJ,0,1530,0.9711333118416717,0.9770893836721524,0.9736334405144694,0.9805699481865285,9.591568
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,932,0.970657543624208,0.9855471438403304,0.9794801641586868,0.9916897506925207,27.005125
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,47,0.9705944962633917,0.9854267869535046,0.9874826147426982,0.9833795013850416,20.871502
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1092,0.9698781838316722,0.9809523809523809,0.9809523809523809,0.9809523809523809,21.227146
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1453,0.969858554184977,0.9809160305343512,0.982791586998088,0.979047619047619,21.887989
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1519,0.9690007393784182,0.9803554724041161,0.9632352941176471,0.9980952380952381,-27.04635
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1329,0.9682969757883136,0.983814215341309,1.0,0.9681440443213296,27.910131
pythia-70m,ewt.pyth.512.-1,eos_True,0,140,0.967773406952183,0.9742744063324539,0.9697964543663822,0.9787939032471835,4.033114
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,66,0.9660099963556453,0.9784845650140317,0.9613970588235294,0.9961904761904762,26.298079
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,665,0.9653244987979916,0.9779058597502402,0.9864341085271318,0.9695238095238096,25.488739
pythia-70m,ewt.pyth.512.-1,Person_2,0,1984,0.9651361201224353,0.9700000000000001,0.95013357079252,0.9907149489322191,9.484071
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1663,0.9639792489265497,0.9772727272727272,0.9717514124293786,0.9828571428571429,-23.720753
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,1918,0.9639704007773796,0.9817415730337079,0.9957264957264957,0.9681440443213296,21.516876
pythia-70m,ewt.pyth.512.-1,Gender_Neut,1,1421,0.963774115314859,0.9818181818181819,0.9915254237288136,0.9722991689750693,-27.386532
pythia-70m,ewt.pyth.512.-1,Gender_Neut,0,953,0.9584473048934324,0.9789029535864978,0.9942857142857143,0.96398891966759,26.645658
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,1005,0.9571914023825768,0.9623655913978495,0.93717277486911,0.988950276243094,21.208502
pythia-70m,ewt.pyth.512.-1,Gender_Masc,0,1888,0.9565667729982162,0.9726156751652503,0.9644194756554307,0.9809523809523809,-17.289644
pythia-70m,ewt.pyth.512.-1,Person_2,0,591,0.9564979690693917,0.9626593806921676,0.9445933869526363,0.9814298978644382,21.470446
pythia-70m,ewt.pyth.512.-1,eos_True,4,1186,0.956311806610234,0.9650032404407,0.9441978440076094,0.9867461895294898,5.4316773
pythia-70m,ewt.pyth.512.-1,Gender_Fem,0,2016,0.9524415703897118,0.9584487534626039,0.9611111111111111,0.9558011049723757,17.038168
pythia-70m,ewt.pyth.512.-1,Gender_Neut,2,800,0.9507559386358669,0.9756756756756757,0.9525065963060686,1.0,-20.871328
pythia-70m,compound_words.pyth.24.-1,blood-pressure,2,1619,0.9836041026006849,0.9868819374369324,0.9741035856573705,1.0,9.373064
pythia-70m,compound_words.pyth.24.-1,blood-pressure,2,282,0.9736990426982749,0.9789368104312939,0.9606299212598425,0.9979550102249489,11.196239
pythia-70m,compound_words.pyth.24.-1,social-security,1,1964,0.9661927196404106,0.9726996966632961,0.9468503937007874,1.0,7.400129
pythia-70m,compound_words.pyth.24.-1,social-security,2,263,0.965696600638406,0.9724770642201834,0.954,0.9916839916839917,10.485053
pythia-70m,compound_words.pyth.24.-1,social-security,1,1513,0.9633777500709539,0.9705583756345179,0.9484126984126984,0.9937629937629938,9.534678
pythia-70m,compound_words.pyth.24.-1,blood-pressure,1,1778,0.9618366884454478,0.9692765113974232,0.9403846153846154,1.0,8.082368
pythia-70m,compound_words.pyth.24.-1,social-security,2,1619,0.9612421589105654,0.9687184661957619,0.9411764705882353,0.997920997920998,12.423825
pythia-70m,compound_words.pyth.24.-1,blood-pressure,1,1742,0.9547695204043496,0.9639278557114229,0.9449901768172888,0.983640081799591,9.857647
pythia-70m,compound_words.pyth.24.-1,social-security,1,1634,0.9531160209404304,0.962,0.9267822736030829,1.0,9.511162
pythia-70m,compound_words.pyth.24.-1,social-media,1,1914,0.9529244783836351,0.962756052141527,0.9315315315315316,0.9961464354527938,9.301824
pythia-70m,compound_words.pyth.24.-1,blood-pressure,2,876,0.9509670974892848,0.9605522682445758,0.9276190476190476,0.9959100204498977,11.542479
