model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-160m,natural_lang_id.pyth.512.-1,el,0,1766,1.0,1.0,1.0,1.0,30.403307
pythia-160m,natural_lang_id.pyth.512.-1,el,0,1827,1.0,1.0,1.0,1.0,37.4336
pythia-160m,natural_lang_id.pyth.512.-1,el,0,1980,1.0,1.0,1.0,1.0,39.344948
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,749,1.0,1.0,1.0,1.0,44.00538
pythia-160m,natural_lang_id.pyth.512.-1,it,11,588,1.0,1.0,1.0,1.0,23.224024
pythia-160m,natural_lang_id.pyth.512.-1,it,11,2359,1.0,1.0,1.0,1.0,32.76007
pythia-160m,natural_lang_id.pyth.512.-1,it,11,2396,1.0,1.0,1.0,1.0,20.659184
pythia-160m,natural_lang_id.pyth.512.-1,nl,1,819,1.0,1.0,1.0,1.0,50.77529
pythia-160m,natural_lang_id.pyth.512.-1,nl,7,2368,1.0,1.0,1.0,1.0,23.50715
pythia-160m,natural_lang_id.pyth.512.-1,nl,8,959,1.0,1.0,1.0,1.0,25.769785
pythia-160m,natural_lang_id.pyth.512.-1,nl,10,1403,1.0,1.0,1.0,1.0,11.710723
pythia-160m,natural_lang_id.pyth.512.-1,pt,9,604,1.0,1.0,1.0,1.0,20.84818
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,642,1.0,1.0,1.0,1.0,21.959322
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,946,1.0,1.0,1.0,1.0,28.383379
pythia-160m,natural_lang_id.pyth.512.-1,sv,2,2,1.0,1.0,1.0,1.0,47.47155
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,1376,1.0,1.0,1.0,1.0,24.402597
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,1611,1.0,1.0,1.0,1.0,50.104763
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,1661,1.0,1.0,1.0,1.0,30.338013
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,1741,1.0,1.0,1.0,1.0,28.634659
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,1943,1.0,1.0,1.0,1.0,38.340935
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,2470,1.0,1.0,1.0,1.0,48.268795
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,2508,1.0,1.0,1.0,1.0,36.661125
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,2546,1.0,1.0,1.0,1.0,35.729004
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,2780,1.0,1.0,1.0,1.0,29.703024
pythia-160m,natural_lang_id.pyth.512.-1,it,11,463,1.0,1.0,1.0,1.0,22.290354
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2952,1.0,1.0,1.0,1.0,40.43114
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2711,1.0,1.0,1.0,1.0,21.722027
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2638,1.0,1.0,1.0,1.0,23.950596
pythia-160m,natural_lang_id.pyth.512.-1,it,8,2485,1.0,1.0,1.0,1.0,5.9535756
pythia-160m,natural_lang_id.pyth.512.-1,it,9,259,1.0,1.0,1.0,1.0,22.50712
pythia-160m,natural_lang_id.pyth.512.-1,it,9,329,1.0,1.0,1.0,1.0,24.95497
pythia-160m,natural_lang_id.pyth.512.-1,it,9,366,1.0,1.0,1.0,1.0,41.994175
pythia-160m,natural_lang_id.pyth.512.-1,it,9,657,1.0,1.0,1.0,1.0,28.992596
pythia-160m,natural_lang_id.pyth.512.-1,it,9,742,1.0,1.0,1.0,1.0,14.992158
pythia-160m,natural_lang_id.pyth.512.-1,it,9,1358,1.0,1.0,1.0,1.0,40.04794
pythia-160m,natural_lang_id.pyth.512.-1,it,9,1728,1.0,1.0,1.0,1.0,19.390884
pythia-160m,natural_lang_id.pyth.512.-1,it,10,75,1.0,1.0,1.0,1.0,15.261465
pythia-160m,natural_lang_id.pyth.512.-1,it,10,257,1.0,1.0,1.0,1.0,32.553947
pythia-160m,natural_lang_id.pyth.512.-1,it,10,303,1.0,1.0,1.0,1.0,13.737955
pythia-160m,natural_lang_id.pyth.512.-1,it,10,426,1.0,1.0,1.0,1.0,13.385656
pythia-160m,natural_lang_id.pyth.512.-1,it,10,853,1.0,1.0,1.0,1.0,13.3494625
pythia-160m,natural_lang_id.pyth.512.-1,it,10,1093,1.0,1.0,1.0,1.0,23.586319
pythia-160m,natural_lang_id.pyth.512.-1,it,10,1991,1.0,1.0,1.0,1.0,19.412354
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2329,1.0,1.0,1.0,1.0,14.787664
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2330,1.0,1.0,1.0,1.0,37.320312
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2359,1.0,1.0,1.0,1.0,13.436364
pythia-160m,natural_lang_id.pyth.512.-1,it,10,2472,1.0,1.0,1.0,1.0,19.543705
pythia-160m,natural_lang_id.pyth.512.-1,sv,1,2824,1.0,1.0,1.0,1.0,47.56601
pythia-160m,natural_lang_id.pyth.512.-1,sv,2,805,1.0,1.0,1.0,1.0,49.89837
pythia-160m,natural_lang_id.pyth.512.-1,it,6,1016,1.0,1.0,1.0,1.0,13.13267
pythia-160m,natural_lang_id.pyth.512.-1,sv,2,1800,1.0,1.0,1.0,1.0,33.635464
pythia-160m,natural_lang_id.pyth.512.-1,sv,3,1601,1.0,1.0,1.0,1.0,31.329922
pythia-160m,natural_lang_id.pyth.512.-1,sv,5,2678,1.0,1.0,1.0,1.0,10.018006
pythia-160m,natural_lang_id.pyth.512.-1,sv,6,1922,1.0,1.0,1.0,1.0,31.734997
pythia-160m,natural_lang_id.pyth.512.-1,sv,7,467,1.0,1.0,1.0,1.0,27.718126
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,289,1.0,1.0,1.0,1.0,23.389393
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,533,1.0,1.0,1.0,1.0,12.866731
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,650,1.0,1.0,1.0,1.0,27.546238
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,972,1.0,1.0,1.0,1.0,7.8030953
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,1052,1.0,1.0,1.0,1.0,15.406563
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,1214,1.0,1.0,1.0,1.0,19.039856
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,2242,1.0,1.0,1.0,1.0,21.784418
pythia-160m,natural_lang_id.pyth.512.-1,sv,8,2689,1.0,1.0,1.0,1.0,19.427095
pythia-160m,natural_lang_id.pyth.512.-1,sv,9,2525,1.0,1.0,1.0,1.0,30.38378
pythia-160m,natural_lang_id.pyth.512.-1,sv,9,2878,1.0,1.0,1.0,1.0,20.94482
pythia-160m,natural_lang_id.pyth.512.-1,sv,10,1239,1.0,1.0,1.0,1.0,20.408283
pythia-160m,natural_lang_id.pyth.512.-1,sv,10,1723,1.0,1.0,1.0,1.0,14.178923
pythia-160m,natural_lang_id.pyth.512.-1,sv,10,2697,1.0,1.0,1.0,1.0,20.646044
pythia-160m,natural_lang_id.pyth.512.-1,it,8,686,1.0,1.0,1.0,1.0,19.60663
pythia-160m,natural_lang_id.pyth.512.-1,it,6,19,1.0,1.0,1.0,1.0,12.079435
pythia-160m,natural_lang_id.pyth.512.-1,el,0,2145,1.0,1.0,1.0,1.0,39.961353
pythia-160m,natural_lang_id.pyth.512.-1,el,8,1582,1.0,1.0,1.0,1.0,10.209435
pythia-160m,natural_lang_id.pyth.512.-1,el,4,2548,1.0,1.0,1.0,1.0,33.578796
pythia-160m,natural_lang_id.pyth.512.-1,el,5,785,1.0,1.0,1.0,1.0,40.90243
pythia-160m,natural_lang_id.pyth.512.-1,el,5,1107,1.0,1.0,1.0,1.0,35.053974
pythia-160m,natural_lang_id.pyth.512.-1,el,5,1308,1.0,1.0,1.0,1.0,44.190536
pythia-160m,natural_lang_id.pyth.512.-1,el,5,1787,1.0,1.0,1.0,1.0,29.376726
pythia-160m,natural_lang_id.pyth.512.-1,el,5,2096,1.0,1.0,1.0,1.0,44.690613
pythia-160m,natural_lang_id.pyth.512.-1,el,5,2589,1.0,1.0,1.0,1.0,32.57103
pythia-160m,natural_lang_id.pyth.512.-1,el,6,175,1.0,1.0,1.0,1.0,10.968157
pythia-160m,natural_lang_id.pyth.512.-1,el,6,1921,1.0,1.0,1.0,1.0,51.09646
pythia-160m,natural_lang_id.pyth.512.-1,el,8,2585,1.0,1.0,1.0,1.0,23.577904
pythia-160m,natural_lang_id.pyth.512.-1,en,8,1842,1.0,1.0,1.0,1.0,54.682465
pythia-160m,natural_lang_id.pyth.512.-1,el,8,3056,1.0,1.0,1.0,1.0,48.154095
pythia-160m,natural_lang_id.pyth.512.-1,el,9,2563,1.0,1.0,1.0,1.0,46.59747
pythia-160m,natural_lang_id.pyth.512.-1,el,11,1132,1.0,1.0,1.0,1.0,10.242289
pythia-160m,natural_lang_id.pyth.512.-1,el,11,1460,1.0,1.0,1.0,1.0,44.373177
pythia-160m,natural_lang_id.pyth.512.-1,el,11,1798,1.0,1.0,1.0,1.0,29.766836
