model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-160m,compound_words.pyth.24.-1,gene-expression,2,1981,0.9164205914838274,0.9319796954314721,0.8861003861003861,0.9828693790149893,13.065329
pythia-160m,compound_words.pyth.24.-1,third-party,1,197,0.908994936818978,0.9263370332996973,0.8826923076923077,0.9745222929936306,4.7114515
pythia-160m,compound_words.pyth.24.-1,magnetic-field,1,444,0.8998210946626132,0.9190751445086704,0.8641304347826086,0.9814814814814815,6.211975
pythia-160m,ewt.pyth.512.-1,upos_PUNC,11,1598,0.8887645858697892,0.910871694417238,0.8823529411764706,0.9412955465587044,2.8748555
pythia-160m,compound_words.pyth.24.-1,credit-card,2,2628,0.8907060792054698,0.9100418410041842,0.8546168958742633,0.9731543624161074,7.9918036
pythia-160m,distribution_id.pyth.512.-1,wikipedia,3,304,0.899261876417097,0.9032258064516129,1.0,0.8235294117647058,26.549568
pythia-160m,compound_words.pyth.24.-1,control-group,1,1555,0.871007406443597,0.896486229819563,0.8383658969804618,0.963265306122449,5.6667
pythia-160m,compound_words.pyth.24.-1,clinical-trials,1,276,0.8656409763093972,0.8893401015228426,0.8217636022514071,0.9690265486725663,7.3410864
pythia-160m,ewt.pyth.512.-1,PronType_Art,2,161,0.8585832790902773,0.8865701783911141,0.8922764227642277,0.8809364548494983,26.519958
pythia-160m,latex.pyth.1024.-1,is_reference,11,2824,0.8327898654583178,0.8750412133201452,0.8788079470198675,0.871306631648063,6.6807714
pythia-160m,ewt.pyth.512.-1,Mood_Imp,5,1849,0.8631307275049884,0.8733905579399142,0.8867102396514162,0.8604651162790697,5.6575046
pythia-160m,ewt.pyth.512.-1,PronType_Rel,2,1043,0.8644278010727884,0.8716814159292037,0.8347457627118644,0.9120370370370371,13.186963
pythia-160m,ewt.pyth.512.-1,NumType_Card,1,154,0.846472108282895,0.8675305975521957,0.9812703583061889,0.7774193548387097,5.693675
pythia-160m,ewt.pyth.512.-1,upos_NUM,1,154,0.8408615810091609,0.86253173739572,0.977796052631579,0.7715768981181051,5.811832
pythia-160m,ewt.pyth.512.-1,Person_3,1,1709,0.8020425557740206,0.859800206682742,0.8648648648648649,0.8547945205479452,-29.774218
pythia-160m,text_features.pyth.256.10000,contains_digit,9,1278,0.827182019370568,0.8578901482127288,0.917910447761194,0.8052373158756138,6.5484033
pythia-160m,latex.pyth.1024.-1,is_math,6,1673,0.8106442914398196,0.8576192064021341,0.8790157211209843,0.8372395833333334,5.758152
pythia-160m,text_features.pyth.256.10000,all_digits,9,1278,0.8241478633143084,0.8559027777777777,0.911275415896488,0.806873977086743,6.665405
pythia-160m,compound_words.pyth.24.-1,federal-government,2,874,0.8131255450135206,0.8461538461538461,0.7586206896551724,0.9565217391304348,10.181748
pythia-160m,latex.pyth.1024.-1,is_title,6,1867,0.807662768309239,0.8457786116322701,0.9298679867986799,0.7756366139022711,6.3544164
pythia-160m,distribution_id.pyth.512.-1,hackernews,6,2501,0.8322753907598901,0.8436018957345971,0.7841409691629956,0.9128205128205128,33.0479
pythia-160m,programming_lang_id.pyth.512.-1,Go,3,991,0.8169014875492636,0.8391959798994976,0.8226600985221675,0.8564102564102564,23.342089
pythia-160m,ewt.pyth.512.-1,Person_1,2,2289,0.7897926027145076,0.8359008707300736,0.8210526315789474,0.8512960436562074,12.453608
pythia-160m,ewt.pyth.512.-1,VerbForm_Ger,1,1938,0.810516426853089,0.8352881183069862,0.8357142857142857,0.8348623853211009,2.1924434
pythia-160m,latex.pyth.1024.-1,is_frac,8,495,0.7756735241283358,0.8317819148936171,0.8441295546558705,0.8197903014416776,4.4320674
pythia-160m,text_features.pyth.256.10000,all_capitals,3,2450,0.7953092890474376,0.8317180616740089,0.8905660377358491,0.7801652892561983,11.176397
pythia-160m,ewt.pyth.512.-1,upos_CCONJ,4,1451,0.7863105614861658,0.8311279143037178,0.80920245398773,0.8542746113989638,10.972173
pythia-160m,latex.pyth.1024.-1,is_abstract,4,1608,0.7751324091051316,0.8280621046578494,0.72544080604534,0.9645010046885466,-21.644566
pythia-160m,ewt.pyth.512.-1,Number_Plur,8,2038,0.7939548300688852,0.8276611151339609,0.9093078758949881,0.759468438538206,4.397316
pythia-160m,ewt.pyth.512.-1,Tense_Past,7,1271,0.7599851275842154,0.8182813355227148,0.695025569502557,0.9946773120425815,-12.440052
pythia-160m,ewt.pyth.512.-1,PronType_Int,3,2335,0.8075967889028699,0.8158765159867697,0.893719806763285,0.7505070993914807,7.3498635
pythia-160m,latex.pyth.1024.-1,is_numerator,5,2489,0.747677855455329,0.8157894736842105,0.8326446280991735,0.7996031746031746,7.693183
pythia-160m,programming_lang_id.pyth.512.-1,Python,9,901,0.7907202066294999,0.8082191780821918,0.7662337662337663,0.855072463768116,21.32952
pythia-160m,ewt.pyth.512.-1,PronType_Prs,2,2162,0.7901358829557797,0.8064,0.9970326409495549,0.6769644056413701,7.6260285
pythia-160m,ewt.pyth.512.-1,upos_DET,9,251,0.7545606536296605,0.8049713193116634,0.7724770642201835,0.8403193612774451,4.3342133
pythia-160m,compound_words.pyth.24.-1,second-derivative,2,3016,0.7553703404196945,0.8031496062992126,0.7061538461538461,0.9310344827586207,9.449961
pythia-160m,ewt.pyth.512.-1,upos_AUX,9,548,0.7411133437248355,0.7943078913324709,0.7801778907242694,0.8089591567852438,5.924673
pythia-160m,programming_lang_id.pyth.512.-1,PHP,10,1835,0.783120227196996,0.7941176470588235,0.8617021276595744,0.7363636363636363,16.99215
pythia-160m,programming_lang_id.pyth.512.-1,C,1,269,0.7463940732267569,0.7871939736346516,0.7572463768115942,0.8196078431372549,20.632927
pythia-160m,ewt.pyth.512.-1,Voice_Pass,5,78,0.7746770838506016,0.7852412488174076,0.706984667802385,0.8829787234042553,4.486623
pythia-160m,ewt.pyth.512.-1,PronType_Dem,1,303,0.7598916291855614,0.7832957110609482,0.8740554156171285,0.7096114519427403,9.560029
pythia-160m,programming_lang_id.pyth.512.-1,Java,3,1148,0.738961028217066,0.7798960138648181,0.7053291536050157,0.872093023255814,19.47287
pythia-160m,latex.pyth.1024.-1,is_author,5,2492,0.7188250680175287,0.7798232695139912,0.8391442155309033,0.7283356258596974,6.153988
pythia-160m,ewt.pyth.512.-1,upos_SCONJ,8,2815,0.7238534899673212,0.7758620689655171,0.8187772925764192,0.737221494102228,3.5477355
pythia-160m,ewt.pyth.512.-1,upos_VERB,4,1248,0.7248034993839189,0.7651851851851851,0.885934819897084,0.6734028683181226,4.6109996
pythia-160m,text_features.pyth.256.10000,has_leading_space,1,367,0.5680643714480292,0.7649373881932021,0.8286821705426357,0.7102990033222591,-7.9456973
pythia-160m,distribution_id.pyth.512.-1,enron,7,20,0.7462209274318969,0.759075907590759,0.7055214723926381,0.8214285714285714,20.003609
pythia-160m,programming_lang_id.pyth.512.-1,HTML,7,1759,0.7344586676693312,0.7518248175182481,0.6776315789473685,0.8442622950819673,25.536938
pythia-160m,ewt.pyth.512.-1,upos_X,6,1115,0.7192604707528428,0.7509481668773703,0.8981854838709677,0.6451846488052136,5.0698824
pythia-160m,ewt.pyth.512.-1,first_eos_True,6,1867,0.7191698536920712,0.7505567928730511,0.7139830508474576,0.7910798122065728,5.4153194
pythia-160m,ewt.pyth.512.-1,upos_ADP,9,899,0.6736753662611272,0.7395171537484116,0.6891651865008881,0.7978067169294037,2.7651885
pythia-160m,text_features.pyth.256.10000,contains_whitespace,5,597,0.37640840857063557,0.7340884573894282,0.6234539624370132,0.8924590163934426,-2.205321
pythia-160m,distribution_id.pyth.512.-1,github,1,69,0.6896948382801382,0.7270155586987269,0.6506329113924051,0.8237179487179487,27.580112
pythia-160m,ewt.pyth.512.-1,upos_PROPN,6,18,0.6387325865029283,0.7144203581526861,0.6837041491280818,0.7480263157894737,6.0296965
pythia-160m,ewt.pyth.512.-1,upos_ADJ,9,2818,0.6520474684652259,0.7065868263473054,0.8096054888507719,0.6268260292164675,4.296668
pythia-160m,latex.pyth.1024.-1,is_denominator,5,2927,0.5702262074735978,0.699722821065599,0.6510028653295129,0.7563249001331558,4.7986627
pythia-160m,text_features.pyth.256.10000,contains_all_whitespace,9,182,0.6203073470899052,0.695364238410596,0.6593406593406593,0.7355516637478109,4.53372
pythia-160m,distribution_id.pyth.512.-1,stack_exchange,7,1264,0.6564851597670222,0.6934306569343066,0.6737588652482269,0.7142857142857143,21.799389
pythia-160m,text_features.pyth.256.10000,is_not_ascii,6,175,0.6486258274673088,0.6878727634194831,0.8693467336683417,0.569078947368421,2.9303555
pythia-160m,programming_lang_id.pyth.512.-1,C++,10,1828,0.6200379957676881,0.6815642458100558,0.6443661971830986,0.7233201581027668,16.376476
pythia-160m,text_features.pyth.256.10000,is_not_alphanumeric,11,1472,0.6130533865472575,0.6765734265734266,0.7962962962962963,0.5881458966565349,3.4316604
pythia-160m,latex.pyth.1024.-1,is_display_math,5,2490,0.5461610301740532,0.6687344913151365,0.6209677419354839,0.7244623655913979,6.2442427
pythia-160m,latex.pyth.1024.-1,is_superscript,4,1815,0.5331602545342478,0.6605122096486004,0.6080043859649122,0.7229465449804433,4.727359
pythia-160m,ewt.pyth.512.-1,upos_PRON,9,168,0.5801066548508914,0.6552217453505007,0.7161845191555903,0.6038233355306526,2.8599546
pythia-160m,text_features.pyth.256.10000,leading_capital,2,1614,0.6053053400423787,0.6525252525252525,0.8197969543147208,0.5419463087248322,4.486985
pythia-160m,programming_lang_id.pyth.512.-1,JavaScript,7,589,0.615035806809738,0.6435185185185185,0.5205992509363296,0.8424242424242424,11.528678
pythia-160m,ewt.pyth.512.-1,upos_NOUN,6,1551,0.5469336972749537,0.6403846153846154,0.6143911439114391,0.6686746987951807,6.381508
pythia-160m,ewt.pyth.512.-1,upos_ADV,8,2755,0.5400124825162135,0.6373165618448637,0.5760693015701137,0.7131367292225201,3.5647948
pythia-160m,text_features.pyth.256.10000,contains_capital,2,1614,0.5667383982726614,0.6241276171485544,0.770935960591133,0.52428810720268,4.6831207
pythia-160m,latex.pyth.1024.-1,is_subscript,5,2222,0.4692210048482923,0.6135623334320403,0.5549009105516872,0.686092715231788,5.46777
pythia-160m,ewt.pyth.512.-1,VerbForm_Part,5,302,0.5994545548448843,0.6126447016918968,0.9197860962566845,0.45927903871829107,2.7682648
pythia-160m,programming_lang_id.pyth.512.-1,XML,1,251,0.5984794357285386,0.6055555555555555,0.461864406779661,0.8790322580645161,24.416006
pythia-160m,ewt.pyth.512.-1,VerbForm_Inf,5,984,0.4919333340154646,0.5935740311361378,0.6175051688490696,0.5714285714285714,1.8849734
pythia-160m,latex.pyth.1024.-1,is_inline_math,10,573,0.4728488210923131,0.5921340131099783,0.6493610223642172,0.5441767068273092,3.3470778
pythia-160m,ewt.pyth.512.-1,VerbForm_Fin,5,2734,0.4773239463576019,0.5889194980104071,0.5487735310895607,0.6354029062087186,4.1724486
pythia-160m,text_features.pyth.256.10000,no_leading_space_and_loweralpha,2,242,0.5005775375940129,0.5730569948186529,0.4075165806927045,0.9650959860383944,15.232185
pythia-160m,ewt.pyth.512.-1,upos_INTJ,6,787,0.5289523449043726,0.524741081703107,0.3986013986013986,0.7676767676767676,5.69423
pythia-160m,ewt.pyth.512.-1,upos_SYM,2,838,0.5057567678169338,0.5181347150259068,0.4491017964071856,0.6122448979591837,4.4866943
pythia-160m,distribution_id.pyth.512.-1,pubmed_abstracts,11,66,0.4110373613391512,0.40909090909090906,0.5,0.34615384615384615,58.095016
